symbol1	symbol2	experimental	database	textmining	combined_score	gene1	gene2
H2BC10	UBC	831	0	0	831	ENSP00000366962	ENSP00000441543
H2BC10	H3C15	843	0	107	853	ENSP00000366962	ENSP00000385479
H2BC10	H2AC16	843	0	112	854	ENSP00000366962	ENSP00000482538
H2BC10	H4C3	843	0	109	854	ENSP00000366962	ENSP00000367034
H2BC10	TP53BP1	800	0	0	800	ENSP00000366962	ENSP00000371475
H2BC10	UBA52	821	0	0	820	ENSP00000366962	ENSP00000388107
H2BC10	H3C13	843	0	107	853	ENSP00000366962	ENSP00000333277
H2BC10	H2AC15	843	0	112	854	ENSP00000366962	ENSP00000482431
H2BC10	H3C11	843	0	107	853	ENSP00000366962	ENSP00000483283
H2BC10	H3C14	843	0	107	853	ENSP00000366962	ENSP00000358154
H2BC10	H3C10	843	0	107	853	ENSP00000366962	ENSP00000358160
H2BC10	H2AC17	843	0	112	854	ENSP00000366962	ENSP00000352627
H2BC10	H4C8	843	0	109	854	ENSP00000366962	ENSP00000366956
H2BC10	RPS27A	820	0	0	819	ENSP00000366962	ENSP00000272317
H2BC10	H2BC6	800	0	0	800	ENSP00000366962	ENSP00000483237
H2BC10	H2AC1	843	0	138	859	ENSP00000366962	ENSP00000297012
H2BC10	H4C15	843	0	109	854	ENSP00000366962	ENSP00000462355
H2BC10	H2BC7	800	0	0	800	ENSP00000366962	ENSP00000348924
H2BC10	H3C1	843	0	107	853	ENSP00000366962	ENSP00000480826
H2BC10	UBB	831	0	0	831	ENSP00000366962	ENSP00000304697
H2BC10	H2AC11	843	0	112	854	ENSP00000366962	ENSP00000352119
H2BC10	H4-16	843	0	109	854	ENSP00000366962	ENSP00000443017
H2BC10	H3C7	843	0	107	853	ENSP00000366962	ENSP00000484095
H2BC10	H4C14	843	0	109	854	ENSP00000366962	ENSP00000462667
H2BC10	H3C8	843	0	107	853	ENSP00000366962	ENSP00000484638
H2BC10	H2BC4	800	0	0	800	ENSP00000366962	ENSP00000321744
H2BC10	H4C1	843	0	109	854	ENSP00000366962	ENSP00000479106
H2BC10	H3C2	843	0	107	853	ENSP00000366962	ENSP00000484841
H2BC10	H4C2	843	0	109	854	ENSP00000366962	ENSP00000366974
H2BC10	H4C12	843	0	109	854	ENSP00000366962	ENSP00000479794
H2BC10	H4C9	843	0	109	854	ENSP00000366962	ENSP00000481486
H2BC10	H2BC8	800	0	0	800	ENSP00000366962	ENSP00000445633
H2BC10	H3C4	843	0	107	853	ENSP00000366962	ENSP00000366999
H2BC10	H2AC18	847	0	112	858	ENSP00000366962	ENSP00000358155
H2BC10	H3C6	843	0	107	853	ENSP00000366962	ENSP00000482271
H2BC10	H2AC13	843	0	112	854	ENSP00000366962	ENSP00000351589
H2BC10	H4C11	843	0	109	854	ENSP00000366962	ENSP00000347168
H2BC10	H4C5	843	0	109	854	ENSP00000366962	ENSP00000484789
H2BC10	H4C6	843	0	109	854	ENSP00000366962	ENSP00000244537
H2BC10	H3C12	843	0	107	853	ENSP00000366962	ENSP00000352252
H2BC10	H2AC19	847	0	112	858	ENSP00000366962	ENSP00000475814
H2BC10	H4C13	843	0	109	854	ENSP00000366962	ENSP00000480960
H2BC10	H2AC6	847	0	112	858	ENSP00000366962	ENSP00000367022
H4C2	H4C1	800	900	0	979	ENSP00000366974	ENSP00000479106
H4C2	WDR5	819	0	107	831	ENSP00000366974	ENSP00000351446
H4C2	SMARCA5	855	0	58	857	ENSP00000366974	ENSP00000283131
H4C2	CHD4	867	0	67	871	ENSP00000366974	ENSP00000349508
H4C2	H3C2	843	900	107	984	ENSP00000366974	ENSP00000484841
H4C2	DDB1	819	0	0	818	ENSP00000366974	ENSP00000301764
H4C2	H2AW	249	900	107	927	ENSP00000366974	ENSP00000355656
H4C2	PRMT5	816	0	0	816	ENSP00000366974	ENSP00000319169
H4C2	EED	819	0	67	823	ENSP00000366974	ENSP00000263360
H4C2	NSD3	827	0	63	831	ENSP00000366974	ENSP00000313983
H4C2	H2BC8	843	0	109	854	ENSP00000366974	ENSP00000445633
H4C2	DOT1L	821	0	214	853	ENSP00000366974	ENSP00000381657
H4C2	H3C4	843	900	107	984	ENSP00000366974	ENSP00000366999
H4C2	H2AC18	843	0	107	854	ENSP00000366974	ENSP00000358155
H4C2	H2BC1	842	360	101	901	ENSP00000366974	ENSP00000274764
H4C2	H2AC13	843	0	107	854	ENSP00000366974	ENSP00000351589
H4C2	H4C11	800	900	0	979	ENSP00000366974	ENSP00000347168
H4C2	H2AB1	231	900	95	924	ENSP00000366974	ENSP00000484261
H4C2	H4C5	800	900	0	979	ENSP00000366974	ENSP00000484789
H4C2	KDM4A	819	0	0	818	ENSP00000366974	ENSP00000361473
H4C2	H3-4	843	900	107	984	ENSP00000366974	ENSP00000355657
H4C2	H4C13	800	900	0	979	ENSP00000366974	ENSP00000480960
H4C2	H2AC14	840	0	95	848	ENSP00000366974	ENSP00000328484
H4C2	MSL3	826	0	121	840	ENSP00000366974	ENSP00000312244
H4C2	H2AC7	840	0	95	848	ENSP00000366974	ENSP00000341094
H4C2	H2AC20	843	0	107	854	ENSP00000366974	ENSP00000332194
H4C2	H2AC6	843	0	107	854	ENSP00000366974	ENSP00000367022
H4C2	H3C3	843	900	107	984	ENSP00000366974	ENSP00000484658
H4C2	H2BC21	843	0	109	854	ENSP00000366974	ENSP00000358151
H4C2	DDB2	813	0	0	812	ENSP00000366974	ENSP00000256996
H4C2	RUVBL2	857	0	0	856	ENSP00000366974	ENSP00000473172
H4C2	UBA52	818	0	0	818	ENSP00000366974	ENSP00000388107
H4C2	H2BC17	843	0	109	854	ENSP00000366974	ENSP00000477527
H4C2	H2AC8	840	0	95	848	ENSP00000366974	ENSP00000303373
H4C2	H3C13	843	0	107	853	ENSP00000366974	ENSP00000333277
H4C2	H2AZ1	881	0	192	900	ENSP00000366974	ENSP00000296417
H4C2	H2AC15	843	0	107	854	ENSP00000366974	ENSP00000482431
H4C2	H2AC17	843	0	107	854	ENSP00000366974	ENSP00000352627
H4C2	H3C11	843	900	107	984	ENSP00000366974	ENSP00000483283
H4C2	H3C10	843	900	107	984	ENSP00000366974	ENSP00000358160
H4C2	RPS27A	825	0	0	825	ENSP00000366974	ENSP00000272317
H4C2	ASF1A	887	0	190	904	ENSP00000366974	ENSP00000229595
H4C2	H2AC4	840	0	95	848	ENSP00000366974	ENSP00000483842
H4C2	ACTR5	800	0	0	800	ENSP00000366974	ENSP00000243903
H4C2	ARID1A	800	0	0	800	ENSP00000366974	ENSP00000320485
H4C2	WDR77	823	0	0	822	ENSP00000366974	ENSP00000235090
H4C2	H2BC12	842	0	101	852	ENSP00000366974	ENSP00000349430
H4C2	H4C14	800	900	0	979	ENSP00000366974	ENSP00000462667
H4C2	NSD2	827	0	63	831	ENSP00000366974	ENSP00000372351
H4C2	H4-16	800	900	0	979	ENSP00000366974	ENSP00000443017
H4C2	KMT2A	827	0	59	830	ENSP00000366974	ENSP00000436786
H4C2	H2BC4	843	0	109	854	ENSP00000366974	ENSP00000321744
H4C2	H3C8	843	900	107	984	ENSP00000366974	ENSP00000484638
H4C2	H2BC11	842	0	101	852	ENSP00000366974	ENSP00000476136
H4C2	H2BC10	843	0	109	854	ENSP00000366974	ENSP00000366962
H4C2	H4C12	800	900	0	979	ENSP00000366974	ENSP00000479794
H4C2	H4C9	800	900	0	979	ENSP00000366974	ENSP00000481486
H4C2	H2AZ2	845	0	192	869	ENSP00000366974	ENSP00000308405
H4C2	H2BU1	842	0	101	852	ENSP00000366974	ENSP00000479284
H4C2	ACTL6A	819	0	0	819	ENSP00000366974	ENSP00000397552
H4C2	ASF1B	846	0	190	870	ENSP00000366974	ENSP00000263382
H4C2	H3C6	843	900	107	984	ENSP00000366974	ENSP00000482271
H4C2	SMARCA4	828	0	139	845	ENSP00000366974	ENSP00000395654
H4C2	TONSL	807	0	0	807	ENSP00000366974	ENSP00000386239
H4C2	H4C6	800	900	0	979	ENSP00000366974	ENSP00000244537
H4C2	ASH2L	800	0	0	800	ENSP00000366974	ENSP00000340896
H4C2	H3C12	843	900	107	984	ENSP00000366974	ENSP00000352252
H4C2	H2AC19	843	0	107	854	ENSP00000366974	ENSP00000475814
H4C2	H4C4	800	900	0	979	ENSP00000366974	ENSP00000479461
H4C2	RBBP5	806	0	0	805	ENSP00000366974	ENSP00000264515
H4C2	UBC	823	0	0	823	ENSP00000366974	ENSP00000441543
H4C2	CREBBP	829	0	0	829	ENSP00000366974	ENSP00000262367
H4C2	H2AC16	843	0	107	854	ENSP00000366974	ENSP00000482538
H4C2	H3C15	843	0	107	853	ENSP00000366974	ENSP00000385479
H4C2	TP53BP1	820	0	146	839	ENSP00000366974	ENSP00000371475
H4C2	H4C3	800	900	0	979	ENSP00000366974	ENSP00000367034
H4C2	SMARCE1	800	0	0	800	ENSP00000366974	ENSP00000323967
H4C2	H2AC12	843	0	107	854	ENSP00000366974	ENSP00000366679
H4C2	H2AX	843	0	107	854	ENSP00000366974	ENSP00000434024
H4C2	DAXX	811	0	62	815	ENSP00000366974	ENSP00000363668
H4C2	H3C14	843	0	107	853	ENSP00000366974	ENSP00000358154
H4C2	H4C8	800	900	0	979	ENSP00000366974	ENSP00000366956
H4C2	H2BC6	843	0	109	854	ENSP00000366974	ENSP00000483237
H4C2	H2AC1	843	0	107	854	ENSP00000366974	ENSP00000297012
H4C2	RUVBL1	846	0	0	846	ENSP00000366974	ENSP00000318297
H4C2	H2BC7	843	0	109	854	ENSP00000366974	ENSP00000348924
H4C2	H4C15	800	900	0	979	ENSP00000366974	ENSP00000462355
H4C2	INO80B	800	0	0	800	ENSP00000366974	ENSP00000233331
H4C2	SMARCC2	819	0	0	818	ENSP00000366974	ENSP00000267064
H4C2	H2BC3	843	0	109	854	ENSP00000366974	ENSP00000482674
H4C2	H3C1	843	900	107	984	ENSP00000366974	ENSP00000480826
H4C2	H2AJ	843	0	107	854	ENSP00000366974	ENSP00000438553
H4C2	UBB	823	0	0	823	ENSP00000366974	ENSP00000304697
H4C2	H2AC11	843	0	107	854	ENSP00000366974	ENSP00000352119
H4C2	DPY30	804	0	0	804	ENSP00000366974	ENSP00000345837
H4C2	SMARCD1	814	0	0	813	ENSP00000366974	ENSP00000378414
H4C2	KMT2C	827	0	108	839	ENSP00000366974	ENSP00000262189
H4C2	H3C7	843	900	107	984	ENSP00000366974	ENSP00000484095
H3C4	H3C12	800	900	0	979	ENSP00000366999	ENSP00000352252
H3C4	H3C6	800	900	0	979	ENSP00000366999	ENSP00000482271
H3C4	H4C6	880	900	107	988	ENSP00000366999	ENSP00000244537
H3C4	H2AZ2	864	0	189	884	ENSP00000366999	ENSP00000308405
H3C4	H4C9	843	900	107	984	ENSP00000366999	ENSP00000481486
H3C4	H2BU1	842	0	101	851	ENSP00000366999	ENSP00000479284
H3C4	H3C8	800	900	0	979	ENSP00000366999	ENSP00000484638
H3C4	H2BC4	843	0	107	853	ENSP00000366999	ENSP00000321744
H3C4	H2BC11	864	0	127	876	ENSP00000366999	ENSP00000476136
H3C4	H2BC10	843	0	107	853	ENSP00000366999	ENSP00000366962
H3C4	H4C12	843	900	107	984	ENSP00000366999	ENSP00000479794
H3C4	H4C2	843	900	107	984	ENSP00000366999	ENSP00000366974
H3C4	H2BC3	880	0	107	888	ENSP00000366999	ENSP00000482674
H3C4	H3C1	800	900	0	979	ENSP00000366999	ENSP00000480826
H3C4	INO80B	800	0	0	800	ENSP00000366999	ENSP00000233331
H3C4	ING4	825	0	0	824	ENSP00000366999	ENSP00000380024
H3C4	H3C7	800	900	0	979	ENSP00000366999	ENSP00000484095
H3C4	ATRX	826	0	188	853	ENSP00000366999	ENSP00000362441
H3C4	H4C8	843	900	107	984	ENSP00000366999	ENSP00000366956
H3C4	SGF29	826	0	0	825	ENSP00000366999	ENSP00000316114
H3C4	PHF8	836	0	0	835	ENSP00000366999	ENSP00000350676
H3C4	H2AC1	844	0	108	855	ENSP00000366999	ENSP00000297012
H3C4	H2BC6	843	0	107	853	ENSP00000366999	ENSP00000483237
H3C4	PHF2	836	0	0	835	ENSP00000366999	ENSP00000352185
H3C4	RUVBL1	846	0	0	845	ENSP00000366999	ENSP00000318297
H3C4	H4C15	843	900	107	984	ENSP00000366999	ENSP00000462355
H3C4	DNMT3A	825	0	0	825	ENSP00000366999	ENSP00000264709
H3C4	H2BC7	843	0	107	853	ENSP00000366999	ENSP00000348924
H3C4	H3C14	864	0	0	863	ENSP00000366999	ENSP00000358154
H3C4	H2AX	843	0	107	853	ENSP00000366999	ENSP00000434024
H3C4	ZZZ3	800	0	0	800	ENSP00000366999	ENSP00000359837
H3C4	PBRM1	834	0	140	851	ENSP00000366999	ENSP00000378307
H3C4	H4C4	843	900	107	984	ENSP00000366999	ENSP00000479461
H3C4	CREBBP	829	0	0	829	ENSP00000366999	ENSP00000262367
H3C4	KMT2E	819	0	0	818	ENSP00000366999	ENSP00000312379
H3C4	H4C3	947	900	107	994	ENSP00000366999	ENSP00000367034
H3C4	H3C15	864	0	0	863	ENSP00000366999	ENSP00000385479
H3C4	KDM4A	820	0	0	820	ENSP00000366999	ENSP00000361473
H3C4	H3-4	806	900	0	979	ENSP00000366999	ENSP00000355657
H3C4	H2AC6	843	0	107	853	ENSP00000366999	ENSP00000367022
H3C4	H2AC7	837	0	90	845	ENSP00000366999	ENSP00000341094
H3C4	H4C13	843	900	107	984	ENSP00000366999	ENSP00000480960
H3C4	H2AB1	217	900	90	922	ENSP00000366999	ENSP00000484261
H3C4	H4C11	843	900	107	984	ENSP00000366999	ENSP00000347168
H3C4	H2BC1	842	360	98	900	ENSP00000366999	ENSP00000274764
H3C4	H4C5	843	900	107	984	ENSP00000366999	ENSP00000484789
H3C4	BRPF1	834	0	80	840	ENSP00000366999	ENSP00000373340
H3C4	NSD3	827	0	63	831	ENSP00000366999	ENSP00000313983
H3C4	H2BC8	843	0	107	853	ENSP00000366999	ENSP00000445633
H3C4	H4C1	843	900	107	984	ENSP00000366999	ENSP00000479106
H3C4	WDR5	822	0	189	849	ENSP00000366999	ENSP00000351446
H3C4	CARM1	814	0	0	813	ENSP00000366999	ENSP00000325690
H3C4	CHD4	826	0	58	829	ENSP00000366999	ENSP00000349508
H3C4	H3C2	800	900	0	979	ENSP00000366999	ENSP00000484841
H3C4	DDB1	818	0	0	818	ENSP00000366999	ENSP00000301764
H3C4	H2AW	247	900	107	926	ENSP00000366999	ENSP00000355656
H3C4	H2BC12	864	0	127	876	ENSP00000366999	ENSP00000349430
H3C4	H4-16	843	900	107	984	ENSP00000366999	ENSP00000443017
H3C4	H4C14	843	900	107	984	ENSP00000366999	ENSP00000462667
H3C4	SETDB1	827	0	112	840	ENSP00000366999	ENSP00000271640
H3C4	H2AC4	842	0	90	850	ENSP00000366999	ENSP00000483842
H3C4	ASF1A	897	0	538	950	ENSP00000366999	ENSP00000229595
H3C4	ACTR5	800	0	0	800	ENSP00000366999	ENSP00000243903
H3C4	H2AC8	879	0	90	886	ENSP00000366999	ENSP00000303373
H3C4	H3C13	864	0	0	863	ENSP00000366999	ENSP00000333277
H3C4	KAT2B	842	0	188	865	ENSP00000366999	ENSP00000263754
H3C4	H3C11	800	900	0	979	ENSP00000366999	ENSP00000483283
H3C4	H3C10	800	900	0	979	ENSP00000366999	ENSP00000358160
H3C4	KAT6A	830	0	0	829	ENSP00000366999	ENSP00000380136
H3C4	H3C3	800	900	0	979	ENSP00000366999	ENSP00000484658
H3C4	H2BC21	843	0	107	853	ENSP00000366999	ENSP00000358151
H3C4	DDB2	813	0	0	812	ENSP00000366999	ENSP00000256996
H3C4	ING5	825	0	0	824	ENSP00000366999	ENSP00000322142
H3C4	RUVBL2	844	0	0	844	ENSP00000366999	ENSP00000473172
H2AC6	H2BC6	847	0	112	858	ENSP00000367022	ENSP00000483237
H2AC6	H4C8	843	0	107	854	ENSP00000367022	ENSP00000366956
H2AC6	H4C15	843	0	107	854	ENSP00000367022	ENSP00000462355
H2AC6	H2BC7	847	0	112	858	ENSP00000367022	ENSP00000348924
H2AC6	H2AJ	819	300	0	868	ENSP00000367022	ENSP00000438553
H2AC6	H3C1	843	0	107	853	ENSP00000367022	ENSP00000480826
H2AC6	H3C7	843	0	107	853	ENSP00000367022	ENSP00000484095
H2AC6	H4-16	843	0	107	854	ENSP00000367022	ENSP00000443017
H2AC6	H4C14	843	0	107	854	ENSP00000367022	ENSP00000462667
H2AC6	H2AC11	808	0	0	807	ENSP00000367022	ENSP00000352119
H2AC6	H3C3	843	0	107	853	ENSP00000367022	ENSP00000484658
H2AC6	H4C4	843	0	107	854	ENSP00000367022	ENSP00000479461
H2AC6	H4C3	843	0	107	854	ENSP00000367022	ENSP00000367034
H2AC6	H2AC16	808	0	0	807	ENSP00000367022	ENSP00000482538
H2AC6	H2AC12	808	0	0	807	ENSP00000367022	ENSP00000366679
H2AC6	H3C10	843	0	107	853	ENSP00000367022	ENSP00000358160
H2AC6	H3C11	843	0	107	853	ENSP00000367022	ENSP00000483283
H2AC6	H2AC17	808	0	0	807	ENSP00000367022	ENSP00000352627
H2AC6	H2AC15	808	0	0	807	ENSP00000367022	ENSP00000482431
H2AC6	H2BC14	709	500	82	854	ENSP00000367022	ENSP00000477907
H2AC6	H4C11	843	0	107	854	ENSP00000367022	ENSP00000347168
H2AC6	H2AC13	808	0	0	807	ENSP00000367022	ENSP00000351589
H2AC6	H3C6	843	0	107	853	ENSP00000367022	ENSP00000482271
H2AC6	H2BC1	569	500	320	840	ENSP00000367022	ENSP00000274764
H2AC6	H2AC18	826	0	0	826	ENSP00000367022	ENSP00000358155
H2AC6	H4C6	843	0	107	854	ENSP00000367022	ENSP00000244537
H2AC6	H4C5	843	0	107	854	ENSP00000367022	ENSP00000484789
H2AC6	H2BC15	709	500	276	885	ENSP00000367022	ENSP00000483903
H2AC6	H3C12	843	0	107	853	ENSP00000367022	ENSP00000352252
H2AC6	H2AC20	819	300	0	868	ENSP00000367022	ENSP00000332194
H2AC6	H2AC14	800	300	0	854	ENSP00000367022	ENSP00000328484
H2AC6	H4C13	843	0	107	854	ENSP00000367022	ENSP00000480960
H2AC6	H2AC19	826	0	0	826	ENSP00000367022	ENSP00000475814
H2AC6	H3C2	843	0	107	853	ENSP00000367022	ENSP00000484841
H2AC6	H4C1	843	0	107	854	ENSP00000367022	ENSP00000479106
H2AC6	H3C8	843	0	107	853	ENSP00000367022	ENSP00000484638
H2AC6	H2BC4	847	0	112	858	ENSP00000367022	ENSP00000321744
H2AC6	H4C12	843	0	107	854	ENSP00000367022	ENSP00000479794
H2AC6	H2BC10	847	0	112	858	ENSP00000367022	ENSP00000366962
H2AC6	H4C2	843	0	107	854	ENSP00000367022	ENSP00000366974
H2AC6	H2BC5	789	500	112	898	ENSP00000367022	ENSP00000289316
H2AC6	H2AC21	817	0	0	817	ENSP00000367022	ENSP00000332790
H2AC6	H4C9	843	0	107	854	ENSP00000367022	ENSP00000481486
H2AC6	H3C4	843	0	107	853	ENSP00000367022	ENSP00000366999
H2AC6	H2BC8	847	0	112	858	ENSP00000367022	ENSP00000445633
H4C3	PRMT5	939	0	0	939	ENSP00000367034	ENSP00000319169
H4C3	H2AW	249	900	107	927	ENSP00000367034	ENSP00000355656
H4C3	DDB1	819	0	0	818	ENSP00000367034	ENSP00000301764
H4C3	CHD4	867	0	67	871	ENSP00000367034	ENSP00000349508
H4C3	H3C2	843	900	107	984	ENSP00000367034	ENSP00000484841
H4C3	SMARCA5	889	0	58	891	ENSP00000367034	ENSP00000283131
H4C3	WDR5	819	0	107	831	ENSP00000367034	ENSP00000351446
H4C3	H4C1	800	900	0	979	ENSP00000367034	ENSP00000479106
H4C3	H2BC8	843	0	109	854	ENSP00000367034	ENSP00000445633
H4C3	H3C4	947	900	107	994	ENSP00000367034	ENSP00000366999
H4C3	DOT1L	821	0	214	853	ENSP00000367034	ENSP00000381657
H4C3	NSD3	827	0	63	831	ENSP00000367034	ENSP00000313983
H4C3	EED	819	0	67	823	ENSP00000367034	ENSP00000263360
H4C3	H4C5	800	900	0	979	ENSP00000367034	ENSP00000484789
H4C3	H2AC13	880	0	107	888	ENSP00000367034	ENSP00000351589
H4C3	H2BC1	842	360	101	901	ENSP00000367034	ENSP00000274764
H4C3	H4C11	800	900	0	979	ENSP00000367034	ENSP00000347168
H4C3	H2AB1	231	900	95	924	ENSP00000367034	ENSP00000484261
H4C3	HAT1	795	0	211	831	ENSP00000367034	ENSP00000264108
H4C3	H2AC18	843	0	107	854	ENSP00000367034	ENSP00000358155
H4C3	H2AC14	854	0	95	862	ENSP00000367034	ENSP00000328484
H4C3	H4C13	800	900	0	979	ENSP00000367034	ENSP00000480960
H4C3	H2AC6	843	0	107	854	ENSP00000367034	ENSP00000367022
H4C3	H2AC20	880	0	107	888	ENSP00000367034	ENSP00000332194
H4C3	H2AC7	840	0	95	848	ENSP00000367034	ENSP00000341094
H4C3	MSL3	826	0	121	840	ENSP00000367034	ENSP00000312244
H4C3	H3-4	947	900	107	994	ENSP00000367034	ENSP00000355657
H4C3	KDM4A	931	0	0	931	ENSP00000367034	ENSP00000361473
H4C3	RUVBL2	857	0	0	856	ENSP00000367034	ENSP00000473172
H4C3	H2BC17	843	0	109	854	ENSP00000367034	ENSP00000477527
H4C3	UBA52	818	0	0	818	ENSP00000367034	ENSP00000388107
H4C3	DDB2	813	0	0	812	ENSP00000367034	ENSP00000256996
H4C3	H2BC21	857	0	109	867	ENSP00000367034	ENSP00000358151
H4C3	H3C3	843	900	107	984	ENSP00000367034	ENSP00000484658
H4C3	H2AC15	843	0	107	854	ENSP00000367034	ENSP00000482431
H4C3	H3C10	843	900	107	984	ENSP00000367034	ENSP00000358160
H4C3	H3C11	843	900	107	984	ENSP00000367034	ENSP00000483283
H4C3	H2AC17	843	0	107	854	ENSP00000367034	ENSP00000352627
H4C3	H2AZ1	881	0	192	900	ENSP00000367034	ENSP00000296417
H4C3	H3C13	947	0	107	950	ENSP00000367034	ENSP00000333277
H4C3	H2AC8	958	0	95	960	ENSP00000367034	ENSP00000303373
H4C3	ARID1A	800	0	0	800	ENSP00000367034	ENSP00000320485
H4C3	ACTR5	947	0	0	947	ENSP00000367034	ENSP00000243903
H4C3	ASF1A	956	0	190	963	ENSP00000367034	ENSP00000229595
H4C3	H2AC4	840	0	95	848	ENSP00000367034	ENSP00000483842
H4C3	RPS27A	841	0	0	841	ENSP00000367034	ENSP00000272317
H4C3	H4-16	800	900	0	979	ENSP00000367034	ENSP00000443017
H4C3	KMT2A	827	0	59	830	ENSP00000367034	ENSP00000436786
H4C3	NSD2	827	0	63	831	ENSP00000367034	ENSP00000372351
H4C3	H4C14	800	900	0	979	ENSP00000367034	ENSP00000462667
H4C3	H2BC12	842	0	101	852	ENSP00000367034	ENSP00000349430
H4C3	WDR77	823	0	0	822	ENSP00000367034	ENSP00000235090
H4C3	H4C2	800	900	0	979	ENSP00000367034	ENSP00000366974
H4C3	H4C12	800	900	0	979	ENSP00000367034	ENSP00000479794
H4C3	H2BC10	843	0	109	854	ENSP00000367034	ENSP00000366962
H4C3	H2BC11	842	0	101	852	ENSP00000367034	ENSP00000476136
H4C3	H3C8	843	900	107	984	ENSP00000367034	ENSP00000484638
H4C3	H2BC4	843	0	109	854	ENSP00000367034	ENSP00000321744
H4C3	ASF1B	949	0	190	957	ENSP00000367034	ENSP00000263382
H4C3	ACTL6A	819	0	0	819	ENSP00000367034	ENSP00000397552
H4C3	H2BU1	842	0	101	852	ENSP00000367034	ENSP00000479284
H4C3	H2AZ2	845	0	192	869	ENSP00000367034	ENSP00000308405
H4C3	H4C9	800	900	0	979	ENSP00000367034	ENSP00000481486
H4C3	ASH2L	800	0	0	800	ENSP00000367034	ENSP00000340896
H4C3	H4C6	800	900	0	979	ENSP00000367034	ENSP00000244537
H4C3	SMARCA4	828	0	139	845	ENSP00000367034	ENSP00000395654
H4C3	TONSL	926	0	0	926	ENSP00000367034	ENSP00000386239
H4C3	H3C6	843	900	107	984	ENSP00000367034	ENSP00000482271
H4C3	RBBP7	791	0	187	822	ENSP00000367034	ENSP00000369424
H4C3	H2AC19	843	0	107	854	ENSP00000367034	ENSP00000475814
H4C3	H3C12	955	900	107	995	ENSP00000367034	ENSP00000352252
H4C3	H3C15	843	0	107	853	ENSP00000367034	ENSP00000385479
H4C3	H2AC16	843	0	107	854	ENSP00000367034	ENSP00000482538
H4C3	TP53BP1	931	0	146	939	ENSP00000367034	ENSP00000371475
H4C3	CREBBP	938	0	0	938	ENSP00000367034	ENSP00000262367
H4C3	H4C4	800	900	0	979	ENSP00000367034	ENSP00000479461
H4C3	UBC	823	0	0	823	ENSP00000367034	ENSP00000441543
H4C3	RBBP5	806	0	0	805	ENSP00000367034	ENSP00000264515
H4C3	DAXX	922	0	62	924	ENSP00000367034	ENSP00000363668
H4C3	H3C14	843	0	107	853	ENSP00000367034	ENSP00000358154
H4C3	H2AX	915	0	107	921	ENSP00000367034	ENSP00000434024
H4C3	H2AC12	857	0	107	867	ENSP00000367034	ENSP00000366679
H4C3	SMARCE1	800	0	0	800	ENSP00000367034	ENSP00000323967
H4C3	H4C15	800	900	0	979	ENSP00000367034	ENSP00000462355
H4C3	H2BC7	843	0	109	854	ENSP00000367034	ENSP00000348924
H4C3	RUVBL1	846	0	0	846	ENSP00000367034	ENSP00000318297
H4C3	H2BC6	843	0	109	854	ENSP00000367034	ENSP00000483237
H4C3	H2AC1	843	0	107	854	ENSP00000367034	ENSP00000297012
H4C3	H4C8	800	900	0	979	ENSP00000367034	ENSP00000366956
H4C3	DPY30	804	0	0	804	ENSP00000367034	ENSP00000345837
H4C3	H2AC11	843	0	107	854	ENSP00000367034	ENSP00000352119
H4C3	H3C7	843	900	107	984	ENSP00000367034	ENSP00000484095
H4C3	KMT2C	827	0	108	839	ENSP00000367034	ENSP00000262189
H4C3	SMARCD1	814	0	0	813	ENSP00000367034	ENSP00000378414
H4C3	UBB	823	0	0	823	ENSP00000367034	ENSP00000304697
H4C3	H2AJ	843	0	107	854	ENSP00000367034	ENSP00000438553
H4C3	INO80B	800	0	0	800	ENSP00000367034	ENSP00000233331
H4C3	H2BC3	843	0	109	854	ENSP00000367034	ENSP00000482674
H4C3	SMARCC2	819	0	0	818	ENSP00000367034	ENSP00000267064
H4C3	H3C1	948	900	107	995	ENSP00000367034	ENSP00000480826
KDM6A	RBBP5	879	900	735	996	ENSP00000367203	ENSP00000264515
KDM6A	KMT2C	755	900	942	998	ENSP00000367203	ENSP00000262189
KDM6A	DPY30	638	900	77	963	ENSP00000367203	ENSP00000345837
KDM6A	EP300	212	600	497	827	ENSP00000367203	ENSP00000263253
KDM6A	ASH2L	691	900	346	978	ENSP00000367203	ENSP00000340896
KDM6A	SMARCA4	439	0	889	935	ENSP00000367203	ENSP00000395654
KDM6A	PAXIP1	772	900	920	998	ENSP00000367203	ENSP00000384048
KDM6A	WDR5	600	900	777	990	ENSP00000367203	ENSP00000351446
KDM6A	KMT2B	294	0	904	929	ENSP00000367203	ENSP00000398837
KDM6A	KMT2D	755	900	943	998	ENSP00000367203	ENSP00000301067
TDP2	UBA52	800	0	0	800	ENSP00000367440	ENSP00000388107
TDP2	UBB	800	0	0	800	ENSP00000367440	ENSP00000304697
TDP2	RPS27A	800	0	0	800	ENSP00000367440	ENSP00000272317
TDP2	UBC	800	0	0	800	ENSP00000367440	ENSP00000441543
EXT1	EXT2	628	800	889	991	ENSP00000367446	ENSP00000379032
DCLRE1C	PNKP	0	900	0	900	ENSP00000367527	ENSP00000323511
DCLRE1C	APTX	0	900	0	900	ENSP00000367527	ENSP00000400806
DCLRE1C	ERCC1	0	900	0	900	ENSP00000367527	ENSP00000013807
DCLRE1C	POLD1	0	900	0	900	ENSP00000367527	ENSP00000406046
